id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
1448,2025-10-14 10:41:09.597546+00,Wahyu Dwi Jatmiko Buy Transaction of Pt Logisticsplus International Tbk,"Wahyu Dwi Jatmiko, an insider bought 2,199,600 shares of Pt Logisticsplus International Tbk, increasing its holdings from 1,672,460 to 3,872,060. The transaction occurred in the transportation-logistic sector, specifically logistics-deliveries. The purpose of the transaction is Strategi Investasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/d770093e34_47c3cb4e7e.pdf,2025-10-08 11:48:12,transportation-logistic,logistics-deliveries,"[""bullish"",""investment""]",,buy,1672460,3872060,2199600,insider,Wahyu Dwi Jatmiko,87.13,190858100.0,"{""prices"": [84, 85, 86, 87, 88, 89, 90, 91], ""amount_transacted"": [489900, 74000, 88200, 578500, 213800, 521000, 174800, 50400]}",0.152,0.352,0.2,,LOPI.JK
1449,2025-10-14 10:41:09.820192+00,Wimpi Salim Buy Transaction of Resource Alam Indonesia Tbk,"Wimpi Salim, an insider bought 210,100 shares of Resource Alam Indonesia Tbk, increasing its holdings from 834,896 to 1,044,996. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is lnvestasi / Investment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4f37691c88_ad69cf86d2.pdf,2025-10-08 15:28:02,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,834896,1044996,210100,insider,Wimpi Salim,322.0,67652200.0,"{""prices"": [322], ""amount_transacted"": [210100]}",0.02,0.02,0,,KKGI.JK
1450,2025-10-14 10:41:10.052895+00,Wimpi Salim Buy Transaction of Resource Alam Indonesia Tbk,"Wimpi Salim, an insider bought 83,600 shares of Resource Alam Indonesia Tbk, increasing its holdings from 751,296 to 834,896. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is Investasi/Investment.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/adad6f51b9_c7ff008682.pdf,2025-10-08 15:26:41,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,751296,834896,83600,insider,Wimpi Salim,322.0,26919200.0,"{""prices"": [322], ""amount_transacted"": [83600]}",0.02,0.02,0,,KKGI.JK
1451,2025-10-14 10:41:10.279689+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 4,160,500 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 524,551,337 to 520,390,837. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/b572675c6a_63d6840ee7.pdf,2025-10-08 19:44:20,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,524551337,520390837,4160500,institution,Mahogany Global Investment Pte Ltd,452.3,1881794150.0,"{""prices"": [452.3], ""amount_transacted"": [4160500]}",57.83,57.04,0.789999999999999,,COCO.JK
1452,2025-10-14 10:41:10.506069+00,Wahyu Dwi Jatmiko Buy Transaction of Pt Logisticsplus International Tbk,"Wahyu Dwi Jatmiko, an insider bought 25,500 shares of Pt Logisticsplus International Tbk, increasing its holdings from 3,872,060 to 3,897,560. The transaction occurred in the transportation-logistic sector, specifically logistics-deliveries. The purpose of the transaction is Strategi Investasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/cfe61eef7e_07cce956b5.pdf,2025-10-08 11:48:47,transportation-logistic,logistics-deliveries,"[""bullish"",""investment""]",,buy,3872060,3897560,25500,insider,Wahyu Dwi Jatmiko,90.78,2315000.0,"{""prices"": [90, 91], ""amount_transacted"": [5500, 20000]}",0.352,0.3543,0.00230000000000002,,LOPI.JK
1453,2025-10-14 10:41:10.732584+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 2,340,400 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 459,056,551 to 456,716,151. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/9870b245bb_5943073e21.pdf,2025-10-08 20:03:20,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,459056551,456716151,2340400,institution,Mahogany Global Investment Pte Ltd,540.06,1263956423.9999998,"{""prices"": [540.06], ""amount_transacted"": [2340400]}",45.2,44.69,0.510000000000005,,COCO.JK
1454,2025-10-14 10:41:10.957192+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 1,289,500 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 520,390,837 to 519,101,337. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/cf25bbe815_7fd218435d.pdf,2025-10-08 19:56:33,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment""]",,sell,520390837,519101337,1289500,institution,Mahogany Global Investment Pte Ltd,443.43,554287500.0,"{""prices"": [443.43], ""amount_transacted"": [1250000]}",57.03,56.79,0.240000000000002,,COCO.JK
1455,2025-10-14 10:41:11.177522+00,Bani Maulana Mulia Buy Transaction of Samudera Indonesia Tbk,"Bani Maulana Mulia, an insider bought 1,281,000 shares of Samudera Indonesia Tbk, increasing its holdings from 53,797,800 to 55,078,800. The transaction occurred in the transportation-logistic sector, specifically logistics-deliveries. The purpose of the transaction is Investasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/d68b93d7df_7fa2ef93b0.pdf,2025-10-08 20:10:39,transportation-logistic,logistics-deliveries,"[""bullish"",""investment""]",,buy,53797800,55078800,1281000,insider,Bani Maulana Mulia,304.0,389424000.0,"{""prices"": [304], ""amount_transacted"": [1281000]}",0.328,0.336,0.00800000000000001,,SMDR.JK
1456,2025-10-14 10:41:11.399417+00,Andri Hutama Putra Sell Transaction of Pt Itsec Asia Tbk.,"Andri Hutama Putra, an insider sold 819,900 shares of Pt Itsec Asia Tbk., decreasing its holdings from 22,766,700 to 21,946,800. The transaction occurred in the technology sector, specifically software-it-services. The purpose of the transaction is Investasi lainnya.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/3dc28c12c9_fd90f59308.pdf,2025-10-08 17:41:15,technology,software-it-services,"[""bearish"",""divestment""]",,sell,22766700,21946800,819900,insider,Andri Hutama Putra,1139.3,934115500.0,"{""prices"": [1015, 1100, 1180, 1175, 1190, 1205, 1210, 1215], ""amount_transacted"": [200000, 100000, 100000, 100000, 63700, 94100, 105900, 56200]}",0.345,0.333,0.012,,CYBR.JK
1457,2025-10-14 10:41:11.627309+00,Rudi Reksa Sutantra Sell Transaction of Pt Atlantis Subsea Indonesia Tbk,"Rudi Reksa Sutantra, an insider sold 2,766,500 shares of Pt Atlantis Subsea Indonesia Tbk, decreasing its holdings from 3,103,484,300 to 3,100,717,800. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is Number of shares owned after the transaction 3.100.717.800.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/e9c124fcc7_fd3ac433d0.pdf,2025-10-08 17:20:03,energy,oil-gas-coal,"[""bullish""]",,sell,3103484300,3100717800,2766500,insider,Rudi Reksa Sutantra,69494.2,155218775178.0,"{""prices"": [68, 3100717800], ""amount_transacted"": [2233500, 50.01]}",50.06,50.01,0.0500000000000043,,ATLA.JK
1458,2025-10-14 10:41:11.851245+00,Rudi Reksa Sutantra Sell Transaction of Pt Atlantis Subsea Indonesia Tbk,"Rudi Reksa Sutantra, an insider sold 3,206,400 shares of Pt Atlantis Subsea Indonesia Tbk, decreasing its holdings from 3,100,717,800 to 3,097,511,400. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is Number of shares owned after the transaction 3.097.511.400.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/2e407c923e_8bb0715ff8.pdf,2025-10-08 17:18:34,energy,oil-gas-coal,"[""bearish"",""takeover""]",,sell,3100717800,3097511400,3206400,insider,Rudi Reksa Sutantra,90.5,1157836800.0,"{""prices"": [92, 88], ""amount_transacted"": [8000000, 4793600]}",50.01,49.96,0.0499999999999972,,ATLA.JK
1459,2025-10-14 10:41:12.088835+00,Noel Aelyo Laras Kusuma Negara Sell Transaction of Pt Dharma Polimetal Tbk,"Noel Aelyo Laras Kusuma Negara, an insider sold 100,000 shares of Pt Dharma Polimetal Tbk, decreasing its holdings from 70,100,000 to 70,000,000. The transaction occurred in the consumer-cyclicals sector, specifically automobiles-components. The purpose of the transaction is Divestasi.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/55eaf6893a_3209c2901f.pdf,2025-10-08 17:49:35,consumer-cyclicals,automobiles-components,"[""bearish"",""divestment""]",,sell,70100000,70000000,100000,insider,Noel Aelyo Laras Kusuma Negara,1010.0,101000000.0,"{""prices"": [1025, 995], ""amount_transacted"": [50000, 50000]}",1.49,1.488,0.002,,DRMA.JK
1460,2025-10-14 10:41:12.339063+00,Mahogany Global Investment Pte Ltd Sell Transaction of Pt Wahana Interfood Nusantara Tbk.,"Mahogany Global Investment Pte Ltd, an institution sold 59,464,286 shares of Pt Wahana Interfood Nusantara Tbk., decreasing its holdings from 519,101,337 to 459,637,051. The transaction occurred in the consumer-non-cyclicals sector, specifically food-beverage. The purpose of the transaction is Penjualan porsi kepemilikan saham.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/42fca364f9_8ec9984c10.pdf,2025-10-08 19:58:50,consumer-non-cyclicals,food-beverage,"[""bearish"",""divestment"",""takeover""]",,sell,519101337,459637051,59464286,institution,Mahogany Global Investment Pte Ltd,400.0,23785714400.0,"{""prices"": [400], ""amount_transacted"": [59464286]}",56.79,45.33,11.46,,COCO.JK
1461,2025-10-14 10:46:15.968934+00,Bank Of Singapore Limited Buy Transaction of Ptsp.Jk,"Bank Of Singapore Limited, an institution bought 40,000 shares of Ptsp.Jk, increasing its holdings from 17,566,220 to 17,606,220. The transaction occurred in the consumer-cyclicals sector, specifically consumer-services. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/68351ef907_9c9af3c9bc.pdf,2025-10-10 17:14:48,consumer-cyclicals,consumer-services,"[""bullish"",""investment""]",,buy,17566220,17606220,40000,institution,Bank Of Singapore LIMITED,930.0,37200000.0,"{""prices"": [], ""amount_transacted"": []}",7.955,7.974,0.019,,PTSP.JK
1462,2025-10-14 10:46:16.272794+00,Port Fraserinternational Ltd Sell Transaction of Bnbr.Jk,"Port Fraserinternational Ltd, an institution sold 1,250,000,000 shares of Bnbr.Jk, decreasing its holdings from 46,352,744,597 to 45,102,744,597. The transaction occurred in the industrials sector, specifically multi-sector-holdings. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/80b9b775be_a3590c8852.pdf,2025-10-14 16:33:32,industrials,multi-sector-holdings,"[""bearish"",""divestment""]",,sell,46352744597,45102744597,1250000000,institution,Port Fraserinternational LTD,49.0,61250000000.0,"{""prices"": [], ""amount_transacted"": []}",26.729,26.008,0.721,,BNBR.JK
1463,2025-10-14 10:46:16.572296+00,Pt Trukindo Persadasejahtera Sell Transaction of Itma.Jk,"Pt Trukindo Persadasejahtera, an institution sold 5,289,700 shares of Itma.Jk, decreasing its holdings from 67,397,900 to 62,108,200. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4b7ef6868a_f3bd0900f4.pdf,2025-10-09 17:16:25,energy,oil-gas-coal,"[""bearish"",""divestment""]",,sell,67397900,62108200,5289700,institution,PT Trukindo Persadasejahtera,1320.0,6982404000.0,"{""prices"": [], ""amount_transacted"": []}",6.746,6.217,0.529,,ITMA.JK
1464,2025-10-14 10:46:16.854631+00,Pt Fersindo Nusa Jaya Buy Transaction of Itma.Jk,"Pt Fersindo Nusa Jaya, an institution bought 58,500 shares of Itma.Jk, increasing its holdings from 108,255,200 to 108,313,700. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/4b7ef6868a_f3bd0900f4.pdf,2025-10-09 17:16:25,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,108255200,108313700,58500,institution,PT Fersindo Nusa Jaya,1320.0,77220000.0,"{""prices"": [], ""amount_transacted"": []}",10.836,10.842,0.006,,ITMA.JK
1465,2025-10-14 10:46:17.13083+00,Bank Of Singaporelimited Buy Transaction of Mrei.Jk,"Bank Of Singaporelimited, an institution bought 20,000 shares of Mrei.Jk, increasing its holdings from 32,197,955 to 32,217,955. The transaction occurred in the financials sector, specifically insurance. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/399b858a74_9481d7032e.pdf,2025-10-10 17:31:20,financials,insurance,"[""bullish"",""investment""]",,buy,32197955,32217955,20000,institution,Bank Of Singaporelimited,1000.0,20000000.0,"{""prices"": [], ""amount_transacted"": []}",6.218,6.222,0.004,,MREI.JK
1466,2025-10-14 10:46:17.42679+00,Bank Julius Baer And Coltd Singapore Buy Transaction of Bayu.Jk,"Bank Julius Baer And Coltd Singapore, an institution bought 150,000 shares of Bayu.Jk, increasing its holdings from 27,755,615 to 27,905,615. The transaction occurred in the consumer-cyclicals sector, specifically consumer-services. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/0f678f6c9f_7215858b55.pdf,2025-10-14 17:08:01,consumer-cyclicals,consumer-services,"[""bullish"",""investment""]",,buy,27755615,27905615,150000,institution,Bank Julius Baer And Coltd Singapore,1300.0,195000000.0,"{""prices"": [], ""amount_transacted"": []}",7.858,7.9,0.042,,BAYU.JK
1467,2025-10-14 10:46:17.725405+00,Energy Collier Privatelimited Buy Transaction of Kkgi.Jk,"Energy Collier Privatelimited, an institution bought 1,855,447,105 shares of Kkgi.Jk, increasing its holdings from 0 to 1,855,447,105. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/7a2a134cfd_e098005065.pdf,2025-10-10 18:58:03,energy,oil-gas-coal,"[""bullish"",""investment""]",,buy,0,1855447105,1855447105,institution,Energy Collier Privatelimited,344.0,638273804120.0,"{""prices"": [], ""amount_transacted"": []}",0,37.11,37.11,,KKGI.JK
1468,2025-10-14 10:46:18.013371+00,Ubs Ag Singapore Branch Sell Transaction of Kkgi.Jk,"Ubs Ag Singapore Branch, an insider sold 1,855,447,105 shares of Kkgi.Jk, decreasing its holdings from 1,855,447,105 to 0. The transaction occurred in the energy sector, specifically oil-gas-coal. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/7a2a134cfd_e098005065.pdf,2025-10-10 18:58:03,energy,oil-gas-coal,"[""bearish"",""divestment""]",,sell,1855447105,0,1855447105,insider,Ubs Ag Singapore Branch,344.0,638273804120.0,"{""prices"": [], ""amount_transacted"": []}",37.11,0,37.11,,KKGI.JK
1469,2025-10-14 10:46:18.303492+00,Bank Of Singaporelimited Buy Transaction of Mrei.Jk,"Bank Of Singaporelimited, an institution bought 22,200 shares of Mrei.Jk, increasing its holdings from 32,217,955 to 32,240,155. The transaction occurred in the financials sector, specifically insurance. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/15c69c0e67_b5dcfc3a54.pdf,2025-10-14 15:46:47,financials,insurance,"[""bullish"",""investment""]",,buy,32217955,32240155,22200,institution,Bank Of Singaporelimited,1000.0,22200000.0,"{""prices"": [], ""amount_transacted"": []}",6.222,6.226,0.004,,MREI.JK
1470,2025-10-14 10:46:18.582997+00,Levoca Enterpriseltd Sell Transaction of Bnbr.Jk,"Levoca Enterpriseltd, an institution sold 4,000,000,000 shares of Bnbr.Jk, decreasing its holdings from 13,219,385,798 to 9,219,385,798. The transaction occurred in the industrials sector, specifically multi-sector-holdings. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/a8ce992e34_4bc2da36b5.pdf,2025-10-14 16:33:32,industrials,multi-sector-holdings,"[""bearish"",""divestment""]",,sell,13219385798,9219385798,4000000000,institution,Levoca Enterpriseltd,49.0,196000000000.0,"{""prices"": [], ""amount_transacted"": []}",7.623,5.316,2.307,,BNBR.JK
1471,2025-10-14 10:46:18.861587+00,Levoca Enterpriseltd Sell Transaction of Bnbr.Jk,"Levoca Enterpriseltd, an institution sold 14,679,337,000 shares of Bnbr.Jk, decreasing its holdings from 27,898,722,798 to 13,219,385,798. The transaction occurred in the industrials sector, specifically multi-sector-holdings. The purpose of the transaction is undisclosed.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/7880376ebf_6ee287cc13.pdf,2025-10-10 18:56:22,industrials,multi-sector-holdings,"[""bearish"",""divestment""]",,sell,27898722798,13219385798,14679337000,institution,Levoca Enterpriseltd,49.0,719287513000.0,"{""prices"": [], ""amount_transacted"": []}",16.088,7.623,8.465,,BNBR.JK
